Title,Society,Area_marla,Price_clean,Price_per_marla,Price_per_marla_formatted,Bedrooms,Bathrooms,Date_Posted_clean
Prime Location House For Sale In Central Park - Block D,Central Park - Block D,10.0,30000000.0,3000000.0,30.00 Lakh,5,6,
Prime Location 5 Marla House For Sale In Lahore,Central Park - Block A1,5.0,19500000.0,3900000.0,39.00 Lakh,3,4,
5 Marla Brand New Facing Park House For Sale Very Prime Location In Central Park Lahore,Central Park Housing Scheme,5.0,18500000.0,3700000.0,37.00 Lakh,3,4,
5 Marla Most Beautiful Ultra Modern Design House Available For Sale Prime Location Near Tooo Park And Masjid,Central Park Housing Scheme,5.0,20000000.0,4000000.0,40.00 Lakh,4,5,
Most Beautiful Single Story House For Sale In Block N1 Khayaban E Amin Lahore.,Khayaban-e-Amin - Block N,5.0,9500000.0,1900000.0,19.00 Lakh,2,2,
Beatifull Spainish House,Central Park - Block E,5.0,19000000.0,3800000.0,38.00 Lakh,3,4,2025-07-26
Central Park - Block A1 House Sized 5 Marla,Central Park - Block A1,5.0,20000000.0,4000000.0,40.00 Lakh,3,4,2025-07-26
Reserve A House Now In Central Park - Block F,Central Park - Block F,10.0,26500000.0,2650000.0,26.50 Lakh,3,4,2025-07-26
Facing Park Property For Sale In Central Park - Block E Lahore Is Available Under Rs. 19500000,Central Park - Block E,5.0,19500000.0,3900000.0,39.00 Lakh,3,3,
Double Storey 10 Marla House Facing Park Available In Central Park - Block D For Sale,Central Park - Block D,10.0,28000000.0,2800000.0,28.00 Lakh,5,6,
Brand New House Modern Design,Bahria Nasheman - Sunflower,6.0,16000000.0,2666666.6666666665,26.67 Lakh,4,5,2025-07-26
3Marla House For sale near Bahria Nasheman and Central Park Housing Society Lahore,Ferozepur Road,3.0,4700000.0,1566666.6666666667,15.67 Lakh,1,1,2025-07-31
5 Marla Brand New Luxury House In Very Reasonable Price Location Bahria Town Lahore,Bahria Town - Block CC,5.0,23500000.0,4700000.0,47.00 Lakh,3,5,2025-07-27
Classical Design Corner 18 Marla Most Beautiful House With Beautiful Interior And Exterior,Valencia Housing Society,20.0,69000000.0,3450000.0,34.50 Lakh,5,7,
4 Marla House Available For Sale,Military Accounts Housing Society,4.0,15000000.0,3750000.0,37.50 Lakh,3,4,
Near Park And Mosque 5 Marla With Beautiful Lavish House For Sale In Dha 9 Town,DHA 9 Town,5.0,20500000.0,4100000.0,41.00 Lakh,3,4,
Kanal Brand New Ultra Modern Double Height Lobby House For Sale In Valencia Town,Valencia Housing Society,20.0,99000000.0,4950000.0,49.50 Lakh,5,6,2025-07-28
Residential Semi-Commercial Corner House,Allama Iqbal Town - Chinab Block,10.0,45000000.0,4500000.0,45.00 Lakh,5,5,
Reserve A Centrally Located Prime Location House Of 10 Marla In Central Park - Block A,Central Park - Block A,10.0,42500000.0,4250000.0,42.50 Lakh,5,6,
5 Marla Brand New Beautiful House for Sale in New Lahore City Phase 2,New Lahore City - Phase 2,5.0,15000000.0,3000000.0,30.00 Lakh,3,4,2025-07-27
"Askari 11, Sector B, 10 Marla, 05 Bed, Luxury House For Sale.",Askari 11 - Sector B,10.0,51000000.0,5100000.0,51.00 Lakh,5,5,2025-07-26
5 Marla House For Sale,Multan Road,5.0,10000000.0,2000000.0,20.00 Lakh,2,1,
Pony 3 Marla Double Storey Vip House For Sale In National Park,Marghzar Officers Colony,3.0,10500000.0,3500000.0,35.00 Lakh,3,4,
One kanal Brand New House Availaable For Sale,DHA Phase 6 - Block L,20.0,102500000.0,5125000.0,51.25 Lakh,6,7,
Discover Luxury Living In This Meticulously Designed 1 Kanal House At Walking Distance From RAYA In DHA Phase 7,DHA Phase 7,20.0,68500000.0,3425000.0,34.25 Lakh,5,6,2025-07-29
5 Marla Corner House For Sale In Nawab Town Prime Location With Rental Income,Nawab Town,5.0,18500000.0,3700000.0,37.00 Lakh,5,4,2025-07-29
1 Kanal Grey House at Main Boulevard Jasmine Block Bahria Town,Bahria Town - Jasmine Block,20.0,70000000.0,3500000.0,35.00 Lakh,5,5,
5 Marla Ultra Modern House For Sale,New Lahore City - Block B,5.0,13799999.999999998,2759999.9999999995,27.60 Lakh,3,4,
20 Marla Independent House Available For Sale,Model Town - Block N Extension,20.0,65000000.0,3250000.0,32.50 Lakh,4,5,
5 Marla Modern Design House In LDA Approved Area Of C Block,New Lahore City - Block C,5.0,16000000.0,3200000.0,32.00 Lakh,3,4,
4.5 Marla House at 4 years Plan. Possession in 8 months,Ulfat Green City,4.0,15500000.0,3875000.0,38.75 Lakh,3,4,
"4 Marla Triple Storey House For Sale Chudhary Street Near Nawab Town Rental Income Rs. 85,000",Nawab Town,4.0,16000000.0,4000000.0,40.00 Lakh,5,6,2025-07-29
11 Marla House Dha Phase 4 GG Block Prime Location,DHA Phase 4 - Block GG,11.0,41000000.0,3727272.727272727,37.27 Lakh,5,6,
5 MARLA HOUSE FOR SALE DOUBLE STOREY,Multan Road,5.0,13000000.0,2600000.0,26.00 Lakh,3,4,
Modern 5 Bedroom House In Johar Town Phase 2 - Ideal Family Home Investment Opportunity,Johar Town Phase 2,5.0,34500000.0,6900000.0,69.00 Lakh,5,6,2025-07-26
Find Your Ideal House In Lahore Under Rs. 115000000,Johar Town Phase 1 - Block G1,20.0,115000000.0,5750000.0,57.50 Lakh,5,5,2025-07-26
A 1 Kanal House Is Up For Grabs In Johar Town,Johar Town Phase 1,20.0,67000000.0,3350000.0,33.50 Lakh,5,5,2025-07-26
12 Marla Brand New House For Sale At Hot Block G1 Near Doctors Hospital,Johar Town Phase 2,12.0,72500000.0,6041666.666666667,60.42 Lakh,5,6,2025-07-26
Get This Amazing Prime Location 10 Marla House Available In Bankers Housing Society - Block B,Bankers Housing Society - Block B,10.0,40000000.0,4000000.0,40.00 Lakh,5,6,
Ready To Buy A Prime Location House 10 Marla In Lahore,Bismillah Housing Scheme,10.0,29000000.0,2900000.0,29.00 Lakh,-,-,2025-07-27
2kanal Ultra Luxury Brand New Villa By Mazhar Munir,DHA Phase 6 - Block C,40.0,490000000.0,12250000.0,1.23 Cr,6,6,
5 Marla Double Storey House For Sale,Eden Lane Villas 2,5.0,12500000.0,2500000.0,25.00 Lakh,3,2,
Dha Rahbar 5 Marla Brand New House For Sale,DHA 11 Rahbar Phase 2 - Block L,5.0,23500000.0,4700000.0,47.00 Lakh,3,4,
4500 Square Feet House In Eden City - Block C Best Option,Eden City - Block C,20.0,60000000.0,3000000.0,30.00 Lakh,5,6,2025-07-31
4 KANAL DOUBLE STOREY HOUSE FOR SALE,Township - Sector A1,80.0,160000000.0,2000000.0,20.00 Lakh,8,6,2025-07-28
Brand New 5 Marla House For sale In Park View City Park View City,Park View City,5.0,21100000.0,4220000.0,42.20 Lakh,4,5,2025-07-31
3.5 Marla Corner House For Sale In Pak Town,Chungi Amar Sadhu,3.5,9500000.0,2714285.714285714,27.14 Lakh,4,4,2025-07-26
Beautiful Luxury House,Central Park Housing Scheme,5.0,20000000.0,4000000.0,40.00 Lakh,3,4,2025-07-26
Direct Deals Marketing Offers Prime Location Beautiful Double Storey House Available For Sale Reasonable Price In F Block Al-rehman Garden Phase 2,Al Rehman Garden Phase 2,4.0,15000000.0,3750000.0,37.50 Lakh,3,5,
Direct Deals Marketing Offers Prime Location Beautiful Double Story House Available For Sale Reasonable Price In M Block Al Rehman Garden Phase 2,Al Rehman Garden Phase 2,5.0,15500000.0,3100000.0,31.00 Lakh,5,5,
Direct Deals Marketing Offers Prime Location Beautiful Double Storey House Available For Sale Reasonable Price In J Block Alrehman Garden Phase 2,Al Rehman Garden Phase 2,5.0,15500000.0,3100000.0,31.00 Lakh,5,6,
Direct Deals Marketing Offers Prime Location Beautiful Double Storey House Available For Sale Reasonable Price In N Block Alrehman Garden Phase 2,Al Rehman Garden Phase 2,3.0,9500000.0,3166666.6666666665,31.67 Lakh,3,5,
22 Marla Brand New Semi Furnished Classical Design Bungalow For Sale,Abdalians Cooperative Housing Society,22.0,96000000.0,4363636.363636363,43.64 Lakh,6,6,2025-07-26
One Kanal Beautiful House Ultra Modern Design,DHA Phase 8,20.0,77500000.0,3875000.0,38.75 Lakh,5,6,
2 Marla Vip Double Storey House For Sale,Dubban Pura,2.0,6500000.0,3250000.0,32.50 Lakh,3,3,
1 Kanal House For Sale 6 Beds 7 Bathroom 40 Feet Road 1 Years Old Demand 470 lac Near Park,Valencia Housing Society,20.0,47000000.0,2350000.0,23.50 Lakh,6,6,
"1 Kanal Used House for Sale Prime Location, Maragzar Colony",Marghzar Officers Colony,20.0,37000000.0,1850000.0,18.50 Lakh,3,3,
10 Marla House FOR Sale In Valencia Town,Valencia Housing Society,10.0,35000000.0,3500000.0,35.00 Lakh,4,5,
Very Cheep Price Property Stampeper Documents,Peer Colony,3.0,4100000.0,1366666.6666666667,13.67 Lakh,1,1,2025-07-26
Semi Commercial Property Back Of Commercial Double Story All Connection,Ghazi Road,4.0,15000000.0,3750000.0,37.50 Lakh,3,4,2025-07-26
5 Marla Beautiful House Available For Sale,Highcourt Society,5.0,20000000.0,4000000.0,40.00 Lakh,3,3,2025-07-31
4 Marla Double Unit Brand New House For Sale In Ali Park Airport Road,Ali Park,4.0,16500000.0,4125000.0,41.25 Lakh,3,4,
1 Kanal Solid House For Sale,Model Town - Block E,20.0,115000000.0,5750000.0,57.50 Lakh,5,6,
2 Kanal Beautiful House Available For Sale For More Details Whatsapp Or Call,IEP Engineers Town,40.0,89000000.0,2225000.0,22.25 Lakh,6,7,
"St John's Park, Park Lane House for sale",St John Park,10.0,41500000.0,4150000.0,41.50 Lakh,4,4,
Spacious House Is Available For sale In Ideal Location Of Wapda Town,Wapda Town,5.0,25000000.0,5000000.0,50.00 Lakh,3,3,
10 Marla House For sale Is Available In Wapda Town Phase 1 - Block E2,Wapda Town Phase 1 - Block E2,10.0,34000000.0,3400000.0,34.00 Lakh,3,3,2025-07-27
Prime Location Wapda Town Phase 1 - Block G2 5 Marla House Up For sale,Wapda Town Phase 1 - Block G2,5.0,34000000.0,6800000.0,68.00 Lakh,4,5,
5 Marla Brand New Modern Design House Available For Sale In State Life Housing Society Phase 1 Lahore,Lake City Meadows Phase 1 - Block A,5.0,21000000.0,4200000.0,42.00 Lakh,3,4,
On Installment House Available For Sale,SA Gardens Phase 2,3.0,11000000.0,3666666.6666666665,36.67 Lakh,3,4,
5 Marla Beautiful House For Sale In Shoaib Block SA Garden Phase 2,SA Gardens Phase 2,5.0,16500000.0,3300000.0,33.00 Lakh,3,4,
8.17 Marla Beautiful Luxury House For Sale in kamran Block,SA Gardens Phase 2,8.0,28500000.0,3562500.0,35.62 Lakh,5,6,
10 Marla Brand New House On 65 Feet Road For SALE In Johar Town,Johar Town Phase 1,10.0,55000000.0,5500000.0,55.00 Lakh,5,6,2025-07-26
A 3 Marla House Is Up For Grabs In Marghzar Officers Colony,Marghzar Officers Colony,3.0,13200000.0,4400000.0,44.00 Lakh,3,3,2025-07-26
Fully Renovated Like New 5 Marla House Available For Sale Near Surahi Chowk Bahria Town Lahore Beautiful Location,Bahria Town - Sector D,5.0,21500000.0,4300000.0,43.00 Lakh,3,5,
Like Brand New Luxury 5 Marla Beautiful House available for Sale in LDA Approved Area Bahria Town Lahore.,Bahria Town - Sector D,5.0,22500000.0,4500000.0,45.00 Lakh,3,4,
8 Marla Luxury Brand New 4 Bedroom House Available For Sale In DHA 9 Town Lahore,DHA 9 Town,8.0,37500000.0,4687500.0,46.88 Lakh,4,5,
Real Price Real Pictures More Out Of Market Options Available Prime Location Investor Price More Out Of Market Options Available,DHA Phase 7,10.0,39000000.0,3900000.0,39.00 Lakh,5,6,2025-07-26
10 Marla House For Sale In Paragon City Lahore,Paragon City,10.0,53000000.0,5300000.0,53.00 Lakh,5,6,
Jubilee Town - Block C House Sized 3 Marla For Sale,Jubilee Town - Block C,3.0,13000000.0,4333333.333333333,43.33 Lakh,4,4,
5 Marla House For Sale Jubilee Town,Jubilee Town - Block F,5.0,18500000.0,3700000.0,37.00 Lakh,6,6,
10-Marla Full basement 5 Bed Slightly Used Bungalow For Sale at Hot Location Near K Club Wateen Chowk,DHA Phase 5 - Block K,10.0,59500000.0,5950000.0,59.50 Lakh,5,5,2025-07-31
In Azam Gardens House Sized 3 Marla For Sale,Azam Gardens,3.0,14500000.0,4833333.333333333,48.33 Lakh,3,3,
3 Marla Double Story Almost New House,Azam Gardens - Haseeb Block,3.0,14500000.0,4833333.333333333,48.33 Lakh,3,3,
"Triple-Storey 1.75 Marla Furnished House For Sale College road Butt Chowk, Lahore",Mateen Avenue - Block A,1.7,15000000.0,8823529.411764706,88.24 Lakh,3,3,
01 Kanal Non Golf Villa For Sale,Defence Raya,20.0,140000000.0,7000000.0,70.00 Lakh,5,6,
"10 Marla Brand New House For Sale In Chembeli Block Sector C Bahria Town, Lahore",Bahria Town - Sector C,10.0,33000000.0,3300000.0,33.00 Lakh,5,6,2025-07-26
CORNER 1 KANAL MODERN DESIGN HOUSE FOR SALE.,DHA Phase 2,20.0,107500000.0,5375000.0,53.75 Lakh,5,6,2025-07-28
Corner 10 Marla Spansih Design House For Sale With Full Basement,DHA Phase 4,10.0,59500000.0,5950000.0,59.50 Lakh,5,6,
Owner Needy Sale This House Going To Abroad 1 Kanal Top Quality Build Luxurious Beautiful Modern Design Villa With Basement For Sale In DHA Lahore Phase 7,DHA Phase 7,20.0,78000000.0,3900000.0,39.00 Lakh,5,6,
10 Marla Single-Storey House For Sale In Banker Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society,10.0,16000000.0,1600000.0,16.00 Lakh,2,3,2025-07-26
1 KANAL CLASSIC DESIGN HOUSE FOR SALE IN DHA PHASE 8 EX PARK VIEW,DHA Phase 8,20.0,79900000.0,3995000.0,39.95 Lakh,5,6,2025-07-26
SLIGHTLY USED OWNER BUILD 01 KANAL GLORIOUS HOUSE FOR SALE IN DHA PHASE 4,DHA Phase 4,20.0,69600000.0,3480000.0,34.80 Lakh,5,6,2025-07-26
01 KANAL AESTHETICALLY DESIGNED HOUSE FOR SALE IN THE HEART OF DHA LAHORE,DHA Phase 6,20.0,71500000.0,3575000.0,35.75 Lakh,6,7,2025-07-26
1 Kanal Ultra Classical Bungalow For Sale In DHA Phase 6,DHA Phase 6,20.0,85000000.0,4250000.0,42.50 Lakh,5,6,2025-07-26
(Original Prices) 5 Marla Most Beautiful Designer House For Sale In Bahria Town Lahore,Bahria Town - Jinnah Block,5.0,29500000.0,5900000.0,59.00 Lakh,3,4,2025-07-26
Prime Location 3 Marla House In Only Rs. 14500000,Jubilee Town - Block C,3.0,14500000.0,4833333.333333333,48.33 Lakh,3,3,
Buying A Prime Location House In Lahore?,Union Livings,5.0,24500000.0,4900000.0,49.00 Lakh,4,4,
Brand New House For Sale,Formanites Housing Scheme,5.0,21000000.0,4200000.0,42.00 Lakh,3,4,
15 Marla House For Sale In Dha Phase 8 Air Avenue,DHA Phase 8 - Ex Air Avenue,15.0,58500000.0,3900000.0,39.00 Lakh,4,5,
Your Dream Grey Structure 5 Marla House Is Available In Royal Enclave - Block A,Royal Enclave - Block A,5.0,7750000.0,1550000.0,15.50 Lakh,3,3,2025-07-27
Ideally Located Prime Location House For sale In Eden Canal Villas Available,Eden Canal Villas,10.0,40000000.0,4000000.0,40.00 Lakh,4,4,
WELL MAINTAINED HOUSE AVAILIABLE FOR SALE,Garden Town - Ahmed Block,200.0,,,nan,10,-,
10 Marla House For Sale In Faisal Town A Block Near Janah Hospital,Faisal Town - Block A,10.0,42500000.0,4250000.0,42.50 Lakh,4,4,2025-07-29
10 Marla Old House For Sale In Cavalry Ground Ext Zaman Colony,Cavalry Ground,10.0,26500000.0,2650000.0,26.50 Lakh,5,5,2025-07-29
1 Kanal Double Portion House For Sale,Johar Town,20.0,85000000.0,4250000.0,42.50 Lakh,6,6,
10 Marla House Is Available For Sale In Johar Town Lahore,Johar Town,10.0,51000000.0,5100000.0,51.00 Lakh,5,6,2025-07-25
LUXURIOUS LIVING 5 MARLA HOUSE FOR SALE UMAR BLOCK BAHRIA TOWN LAHORE MORE DETAILS CONTACT ME MAZHAR NAVEED,Bahria Town - Umar Block,5.0,27000000.0,5400000.0,54.00 Lakh,3,4,2025-07-27
Only On Installments Double Storey Spanish House For Sale,Spanish Villas by Icon,5.0,17600000.0,3520000.0,35.20 Lakh,4,4,2025-07-26
1 Kanal Brand New Elegant Bungalow For Sale In Phase 7 Prime Location,DHA Phase 7,20.0,109000000.0,5450000.0,54.50 Lakh,5,6,2025-07-28
2 Kanal Fully Furnished Classical Bungalow With Basement And Home Theater For Sale In Phase 2 DHA,DHA Phase 2,40.0,205000000.0,5125000.0,51.25 Lakh,6,7,2025-07-28
2 Kanal Fully Furnished Spanish Bungalow With Swimming Pool And Home Theater For Sale In Phase 6,DHA Phase 6,40.0,370000000.0,9250000.0,92.50 Lakh,5,6,2025-07-28
1 Kanal Brand New Lavish Modern Bungalow For Sale In Dha Phase 6,DHA Phase 6 - Block B,20.0,110000000.0,5500000.0,55.00 Lakh,5,6,2025-07-28
1 Kanal Brand New Modern Bungalow For Sale In DHA Phase 8,DHA Phase 8 - Block S,20.0,85000000.0,4250000.0,42.50 Lakh,5,6,2025-07-28
Fully Furnished 1 Kanal Classical Bungalow For Sale In Phase 8 DHA,DHA Phase 8 - Ex Air Avenue,20.0,84900000.0,4245000.0,42.45 Lakh,5,6,2025-07-28
10 Marla Brand New Modern Bungalow For Sale In Phase 6 Dha Lahore,DHA Phase 6,10.0,59000000.0,5900000.0,59.00 Lakh,4,5,2025-07-28
Owner Built Brand New 1 Kanal Furnished House PIA Society Near Wapda Town Main Boulevard LHR,PIA Housing Scheme - Block D,20.0,72000000.0,3600000.0,36.00 Lakh,8,7,
Owner Needy 10 Marla 35/65 New House Is Available For Sale In UET Housing Society Block C Lahore,UET Housing Society - Block C,10.0,34500000.0,3450000.0,34.50 Lakh,5,6,
CORNER 1 KANAL BRAND NEW BUNGALOW FULL BASEMENT FULL FURNISHED WITH SWIMMING POOL FOR SALE AT PRIME LOCATION IN DHA PHASE 6 NEAR TO RAYA,DHA Phase 6 - Block M,32.0,245500000.0,7671875.0,76.72 Lakh,6,7,2025-07-27
5 Marla House Available For Sale,Johar Town,5.0,21000000.0,4200000.0,42.00 Lakh,3,4,
1 Kanal Solid Construction By Owner Brand New House Available For Sale In DHA Phase 7,DHA Phase 7,20.0,107500000.0,5375000.0,53.75 Lakh,5,6,
1 Kanal Ultra Modern Fully Furnished Design House Available In Phase 7 DHA,DHA Phase 7 - Block T,20.0,140000000.0,7000000.0,70.00 Lakh,5,6,
House For Sale,Sheraz Town - Al Jannat Block,3.0,9500000.0,3166666.6666666665,31.67 Lakh,3,4,
3 Marla House For Sale Brand Location,Sheraz Town - Al Jannat Block,3.0,6000000.0,2000000.0,20.00 Lakh,3,3,
"Luxurious 5 Marla Residence For Sale In Park View City, Lahore - A Jewel Of Modern Living",Park View City - Tulip Overseas,5.0,20000000.0,4000000.0,40.00 Lakh,4,5,2025-07-31
10 Marla Brand New Beautiful Modern House For Sale In Bahria Town Lahore,Bahria Town - Nargis Block,10.0,44000000.0,4400000.0,44.00 Lakh,5,6,
10 Marla Brand New Modern House For Sale In Bahria Town Lahore,Bahria Town - Nargis Block,10.0,40000000.0,4000000.0,40.00 Lakh,5,6,
10 Marla House Facing Park Is Available For Sale In DHA Phase 5 Block D Lahore,DHA Phase 5 - Block D,10.0,52500000.0,5250000.0,52.50 Lakh,4,5,
Brand New 788 Square Feet House For Sale In Marghzar Officers Colony - Block C Lahore,Marghzar Officers Colony - Block C,3.5,18500000.0,5285714.285714285,52.86 Lakh,3,3,2025-07-26
5 Marle Luxury House For Sale In Al Rehman Garden Phase 2 Near Lahore,Al Rehman Garden Phase 2,5.0,19500000.0,3900000.0,39.00 Lakh,4,6,2025-07-31
3 Marla Designer House for sale in Al Kabir Town phase 2,Al-Kabir Town - Phase 2,3.0,13500000.0,4500000.0,45.00 Lakh,3,4,
5-Marla Brand New House Al Rehman Garden Phase 2,Al Rehman Phase 2 - Block I,5.0,21000000.0,4200000.0,42.00 Lakh,5,5,2025-07-26
2 Kanal Owner-Built Grey Structure Prime Location in DHA Phase 8 Modern Architecture | Solid Construction | Ideal for Finishing Your Dream Home,DHA Phase 8,40.0,145000000.0,3625000.0,36.25 Lakh,8,7,
"""Charming 3-Bedroom 5 Marla House in DHA Modern Comfort with Stylish Finishes""",DHA 9 Town,5.0,21500000.0,4300000.0,43.00 Lakh,3,4,
Double Storey 5 Marla House For Sale In Central Park - Block B Lahore,Central Park - Block B,5.0,16000000.0,3200000.0,32.00 Lakh,3,4,
Fully Furnished House For Sale In Phase 6 D Block Prime Location,DHA Phase 6,7.0,45000000.0,6428571.428571428,64.29 Lakh,4,4,
One Kanal Slightly Used Bungalow For Sale DHA Phase 1 Lahore.,DHA Phase 1,20.0,59000000.0,2950000.0,29.50 Lakh,5,6,
5 MARLA BRAND NEW LUXURY HOUSE AVAILABLE FOR SALE,Etihad Town Phase 1 - Block B,5.0,23800000.0,4760000.0,47.60 Lakh,4,5,
Ideal Location 1 Kanal Brand new Furnished House For Sale DHA Lahore,DHA Phase 7 - Block Q,20.0,70000000.0,3500000.0,35.00 Lakh,5,6,
"1 Kanal Facing Park Masterpiece House For Sale DHA Phase 4, Lahore | Prime Hot Location",DHA Phase 4 - Block GG,20.0,68000000.0,3400000.0,34.00 Lakh,6,7,
5 MARLA CORNER HOUSE AVAILABLE FOR SALE IN DHA REHBAR PHASE 11,DHA 11 Rahbar Phase 2,5.0,29500000.0,5900000.0,59.00 Lakh,3,3,
5 MARLA HOUSE FOR SALE,Park View City,5.0,17400000.0,3480000.0,34.80 Lakh,4,4,
"1 Kanal Ultra Spanish House With 7000 Covered Area Prime Location Near Main Boulevard, Park &Amp; Lake City Grand Masque",Lake City - Sector M-3,20.0,72500000.0,3625000.0,36.25 Lakh,7,7,2025-07-31
"Modern 10 Marla House With Basement For Sale Slightly Used, Ready For Immediate Possession",Lake City - Sector M-2A,10.0,47500000.0,4750000.0,47.50 Lakh,6,7,
Ultra Modern 1 Kanal Fully Furnished House For Sale In Lake City Near To Lake City Mall & Mosque,Lake City - Sector M-3,20.0,105000000.0,5250000.0,52.50 Lakh,6,7,2025-07-31
5 Malra Ultra Modren Park Facing House For Sale In Lake City Sector M7-B,Lake City - Sector M7 - Block B,5.0,26900000.0,5380000.0,53.80 Lakh,4,5,2025-07-31
Kanal Furnished House For Sale Dha Phase 7 Near To Raya,DHA Phase 7,20.0,130000000.0,6500000.0,65.00 Lakh,5,6,
Modren designe House for sale Near to Mcdonald near to Raya roftop garden,DHA Phase 7,20.0,82500000.0,4125000.0,41.25 Lakh,5,6,
Brand New 5 Marla House Available In Park View City For sale,Park View City,5.0,21100000.0,4220000.0,42.20 Lakh,4,5,2025-07-31
Your Dream Brand New 5 Marla House Is Available In Park View City,Park View City,5.0,21200000.0,4240000.0,42.40 Lakh,4,5,2025-07-31
5 Marla Brand New 4 Beds Beautiful Modern House Available For Sale In Topaz Extension Park View City Lahore,Park View City - Topaz Extension Block,5.0,23500000.0,4700000.0,47.00 Lakh,4,5,
4 Marla For Sale Available Near Cavalry Ground Extraction Lahore Cantt,Cavalry Ground,4.0,23000000.0,5750000.0,57.50 Lakh,3,4,
27 marla house for sale 20 percent finishing left,DHA Phase 8 - Ex Park View,26.0,130000000.0,5000000.0,50.00 Lakh,7,6,
